fecha,neba,testMAE,max_trainMAE,anomaly,neba_real
2021-01-30 01:30:00,-0.5995385557919298,0.8055042170912193,1.4,False,1599.0
2021-01-30 02:00:00,-0.5984113646106222,0.7982613775583101,1.4,False,1603.0
2021-01-30 02:30:00,-0.5882666439788533,0.7919704017586966,1.4,False,1639.0
2021-01-30 03:00:00,-0.5882666439788533,0.7839513854042184,1.4,False,1639.0
2021-01-30 03:30:00,-0.5815034968910073,0.777967902411821,1.4,False,1663.0
2021-01-30 04:00:00,-0.5612140556274694,0.7705782766823014,1.4,False,1735.0000000000002
2021-01-30 04:30:00,-0.5612140556274694,0.7607111780393049,1.4,False,1735.0000000000002
2021-01-30 05:00:00,-0.5612140556274694,0.7544080403460274,1.4,False,1735.0000000000002
2021-01-30 05:30:00,-0.5612140556274694,0.7484376125391761,1.4,False,1735.0000000000002
2021-01-30 06:00:00,-0.5612140556274694,0.742311561035315,1.4,False,1735.0000000000002
2021-01-30 06:30:00,0.036760866056244026,0.7367872908235108,1.4,False,3857.0
2021-01-30 07:00:00,0.036760866056244026,0.7676841919070444,1.4,False,3857.0
2021-01-30 07:30:00,0.042115024167455405,0.7702223265319874,1.4,False,3876.0
2021-01-30 08:00:00,0.042115024167455405,0.7647093505018562,1.4,False,3876.0
2021-01-30 08:30:00,0.042115024167455405,0.7595265043124352,1.4,False,3876.0
2021-01-30 09:00:00,0.04239682196278232,0.7553511676670056,1.4,False,3877.0
2021-01-30 09:30:00,0.0457783955067053,0.7517124516979606,1.4,False,3889.0
2021-01-30 10:00:00,0.05254154259455126,0.7489754221945258,1.4,False,3913.0
2021-01-30 10:30:00,0.06916761251883924,0.7470944114296926,1.4,False,3972.0
2021-01-30 11:00:00,0.08663907582910796,0.7476554278389845,1.4,False,4034.0
2021-01-30 11:30:00,0.09622020087022307,0.7485712221701978,1.4,False,4068.0
2021-01-30 12:00:00,0.10298334795806903,0.747498596481369,1.4,False,4092.0
2021-01-30 12:30:00,0.11312806858983797,0.7457069654697174,1.4,False,4128.0
2021-01-30 13:00:00,0.1213002046543185,0.7449665727605764,1.4,False,4157.0
2021-01-30 13:30:00,0.13398110544402966,0.7440628370269717,1.4,False,4202.0
2021-01-30 14:00:00,0.1421532415085102,0.7473758056094976,1.4,False,4231.0
2021-01-30 14:30:00,0.14722560182439468,0.7495758493770112,1.4,False,4249.0
2021-01-30 15:00:00,0.15229796214027913,0.7507794882495058,1.4,False,4267.0
2021-01-30 15:30:00,0.15652492907018287,0.7520521818290967,1.4,False,4282.0
2021-01-30 16:00:00,0.15990650261410586,0.7531592588279001,1.4,False,4294.0
2021-01-30 16:30:00,0.16554245852064414,0.754062629835155,1.4,False,4314.0
2021-01-30 17:00:00,0.1700512232458748,0.7557798318568641,1.4,False,4330.0
2021-01-30 17:30:00,0.17371459458512467,0.7571918358057089,1.4,False,4343.0
2021-01-30 18:00:00,0.1776597637197015,0.7583152662919987,1.4,False,4357.0
2021-01-30 18:30:00,0.18245032624025903,0.759567231741877,1.4,False,4374.0
2021-01-30 19:00:00,0.18836807994212426,0.761163762420404,1.4,False,4395.0
2021-01-30 19:30:00,0.19400403584866255,0.7632218950704026,1.4,False,4415.0
2021-01-30 20:00:00,0.20048538514118158,0.7652408781712566,1.4,False,4438.0
2021-01-30 20:30:00,0.20386695868510457,0.7676134184650097,1.4,False,4450.0
2021-01-30 21:00:00,0.2078121278196814,0.7688147558800782,1.4,False,4464.0
2021-01-30 21:30:00,0.20950291459164286,0.7702292182736888,1.4,False,4470.0
2021-01-30 22:00:00,0.21260269034023893,0.7707318315880282,1.4,False,4481.0
2021-01-30 22:30:00,0.21316628593089276,0.7718378073822829,1.4,False,4483.0
2021-01-30 23:00:00,0.21485707270285426,0.7718867439663937,1.4,False,4489.0
2021-01-30 23:30:00,0.21485707270285426,0.7724052891763636,1.4,False,4489.0
2021-01-31 00:00:00,-1.050133230519667,0.7721965454841582,1.4,False,-4.547473508864641e-13
2021-01-31 00:30:00,-1.049569634929013,0.9203345400653878,1.4,False,2.0000000000004547
2021-01-31 01:00:00,-1.049569634929013,0.9262256365897513,1.4,False,2.0000000000004547
2021-01-31 01:30:00,-1.046469859180417,0.9204490128645979,1.4,False,13.0
2021-01-31 02:00:00,-1.0450608702037822,0.9109733007468875,1.4,False,18.000000000000455
2021-01-31 02:30:00,-1.0422428922505131,0.9043771333517883,1.4,False,28.0
2021-01-31 03:00:00,-1.0391431165019172,0.8976690930815681,1.4,False,39.0
2021-01-31 03:30:00,-1.0109633369692257,0.8908760364582156,1.4,False,139.0
2021-01-31 04:00:00,-1.010399741378572,0.8703437508915818,1.4,False,140.99999999999955
2021-01-31 04:30:00,-1.0092725501972641,0.8643945136615727,1.4,False,145.0
2021-01-31 05:00:00,-1.0092725501972641,0.8590007599226029,1.4,False,145.0
2021-01-31 05:30:00,-1.0092725501972641,0.8545375493075041,1.4,False,145.0
2021-01-31 06:00:00,-1.0092725501972641,0.8507751187977254,1.4,False,145.0
2021-01-31 06:30:00,-0.8909174761599599,0.8481745758161067,1.4,False,565.0
2021-01-31 07:00:00,-0.8909174761599599,0.7979120582091564,1.4,False,565.0
2021-01-31 07:30:00,-0.890635678364633,0.795817775493465,1.4,False,566.0
2021-01-31 08:00:00,-0.890635678364633,0.7958342473749164,1.4,False,566.0
2021-01-31 08:30:00,-0.890635678364633,0.7957747229936815,1.4,False,566.0
2021-01-31 09:00:00,-0.8903538805693061,0.7955078577248318,1.4,False,567.0
2021-01-31 09:30:00,-0.8892266893879984,0.7950582424974261,1.4,False,571.0
2021-01-31 10:00:00,-0.8875359026160369,0.7942703742538763,1.4,False,577.0
2021-01-31 10:30:00,-0.8858451158440754,0.7933057419319235,1.4,False,583.0
2021-01-31 11:00:00,-0.8827453400954793,0.7924209672763696,1.4,False,594.0
2021-01-31 11:30:00,-0.8799273621422102,0.7909563249188825,1.4,False,604.0
2021-01-31 12:00:00,-0.877109384188941,0.7896091708017603,1.4,False,614.0
2021-01-31 12:30:00,-0.8734460128496911,0.7883026013033265,1.4,False,627.0
2021-01-31 13:00:00,-0.8711916304870758,0.7866838444042612,1.4,False,635.0
2021-01-31 13:30:00,-0.8678100569431528,0.7855836143920952,1.4,False,647.0
2021-01-31 14:00:00,-0.8633012922179222,0.784446293437417,1.4,False,663.0
2021-01-31 14:30:00,-0.8602015164693262,0.7829732077316368,1.4,False,674.0
2021-01-31 15:00:00,-0.8585107296973646,0.7819855711299216,1.4,False,680.0
2021-01-31 15:30:00,-0.8568199429254032,0.7814691617833969,1.4,False,686.0
2021-01-31 16:00:00,-0.8525929759954994,0.7809730677875336,1.4,False,701.0
2021-01-31 16:30:00,-0.8492114024515764,0.7796912344698933,1.4,False,713.0
2021-01-31 17:00:00,-0.8472388178842881,0.7786249941884538,1.4,False,720.0
2021-01-31 17:30:00,-0.8447026377263458,0.7779986627929967,1.4,False,729.0
2021-01-31 18:00:00,-0.8404756707964421,0.7772030460321381,1.4,False,744.0
2021-01-31 18:30:00,-0.8382212884338268,0.7758667493927287,1.4,False,752.0
2021-01-31 19:00:00,-0.8345579170945769,0.7751170266620205,1.4,False,765.0
2021-01-31 19:30:00,-0.8314581413459808,0.7739615665984853,1.4,False,776.0
2021-01-31 20:00:00,-0.8292037589833655,0.7729775565650489,1.4,False,784.0
2021-01-31 20:30:00,-0.8272311744160771,0.7722552704600048,1.4,False,791.0
2021-01-31 21:00:00,-0.8235678030768272,0.7716179127979578,1.4,False,804.0
